match_id,team_id,minute,second,taker_id,keeper_id,foot,is_goal
LNy0e6x,EwkvE,17,47,GL20WOgP,pEPv26zx,right,TRUE
g7nB0aE,Vg9zx,29,27,5x39Z9Eq,pEPv26zx,right,FALSE
LQR1K0E,EZyeL,93,37,ZxvykPvg,pEPv26zx,right,TRUE
EAvN36g,YgkzE,14,13,0Lp1qQAE,pEPv26zx,left,TRUE
x6nb9rx,GLRPg,1,8,YgkQRqLd,pEPv26zx,left,TRUE
EwKNvNE,gKlax,41,42,7gGrAWEw,JEyb52og,left,FALSE
EDyJVmg,gKlax,55,8,0g74mVxd,4EwkqKvE,right,TRUE
EDyJVmg,gKlax,81,45,0g74mVxd,4EwkqKvE,right,TRUE
gaX6X1E,LOp3E,42,36,0g7ljRwx,4EwkqKvE,right,FALSE
xYaWQ4x,EZW0g,64,48,GLOyZkgD,4EwkqKvE,right,TRUE
x4YnGkL,L28mg,49,14,7gGn2mkE,4EwkqZvE,right,TRUE
x6XXzZE,LOp3E,85,20,6gKVzeEQ,4EwkqZvE,right,FALSE
g7XjP3x,0LpBg,83,14,zLVBOdmL,4EwkqZvE,left,TRUE
LNB2XdL,GL2Qx,87,49,JEyGvoxk,pgWk8XKg,right,TRUE
EAKbM8x,g0kPE,19,19,0gJkrpxj,YgkvD2kE,right,TRUE
LVDPlag,x3D9L,15,34,GLRWyDEj,YgkvD2kE,right,FALSE
x5QDBXx,Eq7px,23,22,QEZKoRge,YgkvD2kE,left,TRUE
LN8GNDg,0gJwx,47,8,jL87Vmx2,YgkvD2kE,right,TRUE
gkyzpqL,EwbvL,69,3,GLBADZ1x,YgkvD2kE,right,TRUE
LR9rkbx,EDbrx,13,50,1x5AZv0x,YgkvD2kE,right,TRUE
g0NMzQL,x3D9L,47,41,7EANGXg4,YgkvD2kE,right,FALSE
x3vQZag,EwbvL,63,52,VgaGq5La,YgkvD2kE,right,TRUE
EjXro9x,0LpBg,91,4,NEdlbnEj,YgkvD2kE,right,TRUE
g7XjzRx,LBAax,46,25,Bx4Z9RE2,YgkvD2kE,left,FALSE
Edjey5x,EA7Dx,80,13,bEDw67JL,YgkvD2kE,right,FALSE
EZGP4Ng,g0kPE,82,53,0gJ8Z0Lj,YgkvD2kE,right,TRUE
x5NNaBL,EP3bL,82,24,pEPv24vx,7g15rBQg,right,FALSE
gkJJ2zE,LBAax,15,17,PLldyZLM,Vga57Vwg,right,TRUE
LRGr11E,LBAax,32,51,PLldyZLM,Vga57Vwg,right,TRUE
gnK5dAx,gaQ1b,32,58,7g15kQbg,7g15rbrg,right,TRUE
EDOmr4L,PEjDx,5,14,7EANvZg4,7g15rbrg,right,FALSE
EDOmr4L,PEjDx,48,30,Vga2nwxa,7g15rbrg,right,TRUE
LQj9KkE,goyzL,46,4,PLlMza5E,Zxvy3RPg,left,TRUE
L220OOL,LBQGx,38,34,1x5wGPEK,Zxvy3RPg,right,TRUE
x6NVqax,EAwjx,67,35,0gJAVdXE,Zxvy3RPg,right,TRUE
xb64n8x,gr4wL,18,43,NEqBPbg2,Zxvy3RPg,left,TRUE
g7XZo0x,x5w9E,60,37,4EwroGLp,Zxvy3RPg,right,TRUE
x5Q1mex,EjQQL,75,45,Vga5eVjg,Zxvy3RPg,right,TRUE
gJlZy0L,gowvg,20,44,JEyd17KL,Zxvy3RPg,right,TRUE
LlZ9VDg,Lp6og,79,51,Vg9Nlwx3,Zxvy3RPg,right,FALSE
LpZ9RMg,EjQQL,49,32,PEjv7jAE,Zxvy3RPg,right,TRUE
x3vjkag,ED4mE,37,51,bEXQD1Jg,Zxvy3RPg,right,TRUE
gG6K2AE,EDbrx,75,37,GLRJnoLj,GLmnjZJE,right,TRUE
gG6K2AE,EDbrx,7,35,bEDDjME7,GLmnjZJE,left,FALSE
xMRbWnL,LmRW5,6,31,3EejDOg4,1x5ArR9x,right,TRUE
LBlDGPg,x68rE,18,37,GLO5OJkg,GL2AP7ox,right,TRUE
ED28Jmx,gob9E,47,53,VgaQQ5jg,GL2AP7ox,right,FALSE
goKb0wg,x68JE,37,6,QEZp0Bdx,GL2AP7ox,left,TRUE
EDyGQwg,EA8KL,72,29,GL2A9QZx,GL2AP7ox,right,FALSE
EyWa2Dx,gWKWg,7,55,0gJnw8gj,1god4wox,right,FALSE
LlyerQE,x6eer,63,25,0Lp2vngd,1god4wox,right,TRUE
EyWa2Dx,gWKWg,20,15,0gJnw8gj,1god4wox,right,FALSE
EjXrr9x,rxbAg,17,19,7EAMj7E4,0gJAD8XE,right,TRUE
gGyKRVL,xMwnE,71,54,RxYAR8Mx,5x35PYOE,right,FALSE
Eyl18yL,Ew4Gg,8,55,PLlv8AgM,5x35PYOE,right,TRUE
EeJJZ1g,L28mg,43,0,bg0a91xj,5x35PYOE,right,TRUE
gG6KQAE,xMwnE,3,45,0Lp1qQAE,5x35PYOE,left,TRUE
gGVveVE,LQK1g,24,45,5x3klaxq,5x35PYOE,right,FALSE
goqqRoL,LQK1g,93,25,pEPMWqgM,5x35PYOE,right,TRUE
xvoo57L,LQK1g,28,56,pEPMWqgM,5x35PYOE,right,TRUE
gGVveVE,LQK1g,83,42,7gGAqDLw,5x35PYOE,right,TRUE
xbo0qJL,EwbvL,48,44,VgaGq5La,5x35PYOE,right,TRUE
x5JpRbL,EDbrx,75,2,MxMwjoqE,5x35PYOE,right,FALSE
gGyKRVL,xMwnE,60,30,RxYAR8Mx,5x35PYOE,right,FALSE
g92114x,x3D9L,46,40,jL87Vmx2,5x35PYOE,right,FALSE
gr1Y8wE,x490L,49,47,vgrZ53gk,5x35PYOE,right,FALSE
x5nDvML,LQK1g,59,3,Zxv5k7g0,5x35PYOE,right,TRUE
x61lAmg,6gKRE,51,22,1x53mbEK,5x35PYOE,right,FALSE
Lm3405g,pEPeg,30,7,NEq3OOx2,RxYA4Vkx,right,TRUE
gWaROaL,EeKOx,47,25,GLOyp5gD,GL2AP26x,right,TRUE
EqKb5bx,Ew6KL,91,36,GLO5kVRg,GL2AP26x,right,TRUE
L2DWbPg,xYXeg,72,23,PLlnQJdg,GL2AP26x,right,FALSE
grR4b2g,LRkoE,13,21,GLO5Zmog,0Lp143lE,right,TRUE
x59anMx,gJAwE,86,52,yx6elQrg,0Lp143lE,right,TRUE
EjDAo7x,x3ZQg,11,21,bEDwZzzL,0Lp143lE,right,TRUE
EjjD1vE,EjpDx,50,31,QEZp4WOx,0Lp143lE,left,TRUE
EjDAyGx,EeA6E,38,8,ZxvqqDg0,0Lp143lE,right,TRUE
EjDAyGx,EeA6E,51,9,3EenO1g4,0Lp143lE,right,TRUE
x61K4Jg,Ewbqr,71,11,RxY007pg,0Lp143lE,right,TRUE
xbK6GAL,EZvzE,57,34,1goQwoL9,0Lp143lE,right,FALSE
goKBZ0g,LQBbE,47,19,0Lz20vLz,0Lp143lE,right,TRUE
gWaYPRL,EZW0g,14,25,GLOyZkgD,Vga54AWg,right,FALSE
EdoX2pL,x3D9L,5,11,zLVpvOgY,Vga54AWg,left,FALSE
EAVwjbg,LOp3E,19,52,MxMoNdAE,Vga54AWg,right,TRUE
gn3M7Dx,LR4yg,79,3,1x5ANBRx,Vga54AWg,right,TRUE
x4dQopx,LQy1L,72,26,Vg9O6zL3,Zxvy65Pg,right,FALSE
L8dmlnL,Ll1DE,52,37,RxYAK5Yx,vgrvOw5g,right,TRUE
gGVYjoE,g95zg,83,11,bEXNG8xd,vgrvOw5g,right,TRUE
x59GAox,EqMWE,34,47,4EwVMNLp,vgrvOw5g,left,TRUE
x32Nr9g,LQy1L,46,27,1x5BzMLK,bEDwke9L,right,TRUE
xMjV2nL,LQy1L,8,53,1x5BzMLK,bEDwke9L,right,TRUE
Ejd229x,x3Nmg,43,9,JEyvRDgk,Bx42zrKE,right,TRUE
L8NJYVg,x6KJL,62,1,1x5AWqbx,Bx42zrKE,right,TRUE
L8NJYVg,x6KJL,29,0,1x5AWqbx,Bx42zrKE,right,TRUE
L8q4o5E,Eydk2,36,9,ZxvKdPL0,4Ewkw5pE,right,TRUE
LNnrp6L,EwkvE,74,14,yx615mg9,4Ewkw5pE,right,TRUE
EZOkD0g,Eydk2,55,44,7g1myQgm,4Ewkw5pE,right,TRUE
EZOkD0g,Eydk2,87,55,7g1myQgm,4Ewkw5pE,right,TRUE
x4pr7Jx,xbaAg,38,19,6gKl9exQ,RxYA4vMx,left,FALSE
Eweq4vx,x3ZQg,65,18,NEqJWavg,RxYA4vMx,right,FALSE
gKeOrRL,gKDex,48,26,6gKB2QEQ,RxYA4vMx,right,TRUE
LmKQdzg,Ew5Gx,17,13,PEjlePvx,Zgnl4PYL,right,TRUE
LB13e1x,LRopv,51,50,1x5Zw0LK,Zgnl4PYL,right,FALSE
g9pkaNE,xvX2E,30,31,ZxvDvyE0,Zgnl4PYL,left,TRUE
LNBJGWL,EelDL,62,54,7gGG3Xgw,Zgnl4PYL,right,TRUE
LOWB55L,GLmzE,26,20,QEZQkdLe,Zgnl4PYL,left,TRUE
gJa8Z8E,Ew5Gx,42,11,ZxvybPDg,Zgnl4PYL,right,TRUE
gJoNy3x,xvX2E,66,56,0Lp3enxd,Zgnl4PYL,right,TRUE
x3dlJvL,Edn8B,78,50,6gK6jK9E,Zgnl4PYL,right,TRUE
gWNXZQE,Ew6wL,24,58,JEybk1Kg,PEjp422x,right,TRUE
xboYPJL,Ew6wL,39,13,7EAPr7bL,PEjp422x,right,TRUE
L2DW8Og,g7AZL,14,38,GLRJ5vLj,PEjp422x,right,TRUE
Eqy1P6E,LNoJW,53,38,yx6lbo7E,PEjp422x,right,FALSE
gWplrKx,LNqOx,31,49,yLQl14xD,bEDwkl1L,right,FALSE
LpZ22eg,gre5E,52,3,3Ee0aWL4,bEDwkl1L,right,FALSE
Lmyzp5L,L8wvx,42,55,bg0kwDOE,bEDwkl1L,right,FALSE
gWyWZQL,x450L,95,1,7g1MKrgm,bEDwkl1L,right,TRUE
LO3jwyL,EyjXg,89,10,bEXQd2eg,bEDwkl1L,left,TRUE
gG6MemE,EyjXg,36,16,7EA3bnQx,bEDwkl1L,right,TRUE
gGlovDx,LNqOx,36,32,6gKJa1aE,bEDwkl1L,right,TRUE
LQMPy6L,gKnaE,93,59,QEZp5kex,bEDwkl1L,right,FALSE
EdG2RpL,LzJBL,86,33,1x5wayqE,bEDwkl1L,right,TRUE
g08Z6lg,gre5E,15,33,1godAaqx,bEDwkl1L,left,TRUE
Llylp5E,LzXKY,47,34,GLRBVoLj,QEZp47zx,right,FALSE
x32qm9g,ga72L,22,53,pEPvvXex,QEZp47zx,right,TRUE
g9dwarE,LBNWL,75,8,1x53mbEK,Vg95om2g,right,TRUE
grRla0g,LBAax,73,1,5x356O9E,bEDwVjrL,right,TRUE
Ey21pJg,rxbAg,78,20,MxMZopLr,bEDwVjrL,left,TRUE
LmG6Oog,5x3zg,35,35,PLlBW3gM,bEDwVjrL,right,TRUE
x32Jwvg,0LpBg,57,18,NEdlbnEj,bEDwVjrL,right,TRUE
LNZPd1L,5x3zg,95,37,PLldyZLM,bEDwVjrL,right,FALSE
xMjb78L,g1MGg,58,58,rxba4Q8g,bEDwVjrL,right,TRUE
EeXPyQL,LQK1g,96,19,pEPMWqgM,bEDwVjrL,right,FALSE
Ey21Dyg,pgWdx,64,3,7EAk8Zx4,bEDwVjrL,left,TRUE
gWpPrOx,Eq7px,17,6,QEZKoRge,bEDwVjrL,left,TRUE
xYaWpkx,5x3zg,95,54,yx6QzJg9,bEDwVjrL,right,FALSE
EZGPQBg,g0kPE,21,28,0gJkrpxj,bEDwVjrL,right,FALSE
x61m0eg,g057x,84,15,3Eewm9Px,bEDwVjrL,left,TRUE
xbGPAnL,xMwnE,95,42,Zxve048g,bEDwVjrL,right,FALSE
xb6DlAx,gaQ8g,44,49,0g79ARLd,bEDwVjrL,right,TRUE
g71yX1L,LVDag,36,31,Bx4MkRL2,Bx425MRE,right,TRUE
LNMb8Bx,grnJg,77,6,7EAd48L4,Bx425MRE,left,TRUE
g0NX87L,gJJp8,56,50,GLmlWyJx,Bx425MRE,right,TRUE
g12a1bx,Bx4AL,79,39,VgakY7La,rxbap48g,left,TRUE
gkZXmkE,g70ox,41,9,yx6ZQax9,rxbap48g,right,TRUE
goqZqqL,Ew2wL,77,51,PEjDjvx4,rxbap48g,left,TRUE
xvpOz8E,x6m7g,71,59,3EenZ6g4,rxbap48g,right,TRUE
EjGdd2g,g70ox,40,20,JEywWjxk,rxbap48g,right,TRUE
EDO5jNL,x5YPx,30,40,4EwYpKxp,rxbap48g,right,TRUE
grb92lg,Lp6og,36,24,GLmnVBJE,rxbap48g,right,TRUE
gGA6AXL,EAnag,43,52,pEPvQ2xM,rxbap48g,right,TRUE
xbGmeqL,LQ0wx,66,11,bg0Z5lLj,rxbap48g,left,TRUE
Lp31mwx,g70ox,51,44,GLOe7R3g,rxbap48g,right,TRUE
LQjD4VE,LprNM,64,30,RxYRkyLZ,rxbap48g,left,TRUE
gWaYQRL,EA7Dx,59,23,bEDwP3mL,4EwkDrGE,left,TRUE
xMVZOlL,EP3bL,84,9,PLlY1QEM,4EwkDrGE,right,TRUE
LlK385x,zLV6L,72,27,Vga0l8Ea,4EwkDrGE,left,FALSE
x61mj2g,x3D9L,85,57,zLVpvOgY,4EwkDrGE,left,TRUE
g71bR3L,Vga2x,38,0,lLNojavE,4EwkDrGE,right,TRUE
g0Nyd9L,L28mg,90,25,jL87Vmx2,4EwkDrGE,right,FALSE
LmJmm5E,gJ44L,52,48,NEd7b2Lj,Vga5Zb5g,right,TRUE
L8d2NmL,gWkdg,77,43,5x34ZWLq,Vga5Zb5g,right,TRUE
g0Vj96L,EyDoL,7,37,GLBYbPx4,Vga5Zb5g,right,TRUE
LB14Y6x,x42Kp,24,38,NEqpq6L2,PLln58Dg,right,TRUE
EXMaVeg,EjpDx,68,5,QEZp4WOx,PLln58Dg,left,TRUE
xYKjQkE,x4Kwg,63,48,1gooj0g9,PLln58Dg,right,TRUE
LlJ0ndg,LVB6L,12,44,bg08wmgj,PLln58Dg,right,TRUE
EeXGmWL,x3ZQg,65,37,PLlD43LM,PLln58Dg,left,TRUE
xYKjPeE,LBy6x,52,3,zLVp5vgY,PLln58Dg,left,TRUE
EeXGWQL,gKJaE,6,8,yx6eN3ng,PLln58Dg,right,TRUE
x3XrylL,xbaAg,45,28,bEDwZzzL,PLln58Dg,right,TRUE
xYVwbZL,gak5L,23,28,GLmnD57E,GLR6ARDL,right,TRUE
g112b0g,LB3PE,42,50,GLR96yxj,GLR6ARDL,right,TRUE
x61J2rg,EdnmB,55,39,JEybORXg,GLR6ARDL,right,FALSE
xvDam8E,EAPwQ,70,2,lLN2G9LD,GLR6ARDL,left,FALSE
LmKWB9g,EwvNL,91,34,3EenZ6g4,GLR6ARDL,right,FALSE
gJVlzpg,EwvNL,41,5,6gK63rlE,GLR6ARDL,right,FALSE
gaedR8g,EwvNL,47,26,bg0NYPLj,GLR6ARDL,right,TRUE
g0Q67Mx,xYW3E,14,56,JEyb2Ajg,GLR6ARDL,right,TRUE
gaedR8g,EwvNL,59,40,bg0NYPLj,GLR6ARDL,right,TRUE
EwaWArx,EwvNL,78,9,bg0NYPLj,GLR6ARDL,right,TRUE
xY8w0kg,Ed5Zg,92,1,3EeAROrE,1x5A52qx,right,TRUE
LQbZRwE,LQ0wx,71,45,bg0Z5lLj,1x5A52qx,left,FALSE
g9JlXwx,x5YPx,91,55,JEywWjxk,1x5A52qx,right,FALSE
LNnZb1L,EDDJE,72,29,1godOD9x,1x5A52qx,right,FALSE
g723w9E,EAwjx,72,58,GLOyl5gD,1x5A52qx,right,TRUE
Ey3bmPx,EAwjx,68,10,GLOyl5gD,1x5A52qx,right,FALSE
xvVadqx,Ll1DE,55,56,yx6er72g,1x5A52qx,left,FALSE
g9OpOML,Ew2wL,19,28,bED569g7,1x5A52qx,right,FALSE
Lz3lyYE,Lp6og,80,43,GLByqrdx,1x5A52qx,right,TRUE
LlrnzVg,LO83E,25,33,yx6eDXrg,1x5A52qx,right,TRUE
g115prg,gowvg,86,11,yLQBqDmE,1x5A52qx,right,FALSE
x5QRQRx,EAnjg,64,26,4EwkGarE,Vg95wONg,right,TRUE
gkZeKjE,EevPg,7,55,yLQB0p6E,Vg95wONg,right,FALSE
x3v8dQg,goRvE,89,9,NEqlmv7L,Vg95wONg,right,TRUE
Lz3lyYE,goyzL,20,52,PLlMza5E,bEXQe9eg,left,TRUE
gGV3MDE,LppnL,51,48,bEDbeemx,Vga51X2g,right,TRUE
gWNY1nE,EwwvE,88,31,0LznZbYL,NEdnp9vx,right,FALSE
gn3D71x,g0kjO,62,57,0g7laZwx,NEdnp9vx,right,FALSE
x6dQ4ZE,xvX2E,12,58,pEPvNdqx,NEdnp9vx,left,TRUE
g1k7neL,LOe5g,78,29,JEy7aXxk,NEdnp9vx,right,TRUE
xvVMM3x,g7QRL,87,8,3EeAvbPE,4EwkPnbE,right,TRUE
gWp2G5x,EevPg,85,20,pgW6PKEy,GLO5lPyg,right,TRUE
LmGYawg,EevPg,47,47,pgW6PKEy,ZxvyP05g,right,TRUE
x6d047E,gJrwg,65,51,zLVBJvvL,GL2AQA9x,right,TRUE
xMjBqpL,EZ2RE,26,16,ZgnlPvYL,3EeAN7XE,right,TRUE
LVmPddx,xMjnq,20,27,JEybJpKg,3EeAN7XE,right,TRUE
x32rVOg,LzXKY,46,45,RxY82pgZ,3EeAN7XE,right,TRUE
LmK8lMg,g9Yz5,83,32,4Ew908Nx,3EeAN7XE,right,TRUE
LN8kp6g,g9Yz5,87,3,GLByDoox,3EeAN7XE,right,TRUE
EyWr91x,LV26L,63,40,GLBmyvx4,3EeAN7XE,right,TRUE
gkR7O6E,g0rQL,35,4,0g7dp1xd,3EeAN7XE,right,TRUE
L2DB8Zg,xMjnq,57,48,JEybJpKg,3EeAN7XE,right,TRUE
LR3zoDE,LV26L,38,25,GLBmyvx4,3EeAN7XE,right,TRUE
EPMzkwg,ga72L,68,42,0g7wGm0g,3EeAN7XE,left,TRUE
x59dYox,EAP9X,63,19,bEXQX6Vg,3EeAN7XE,right,TRUE
LmK8lMg,g9Yz5,57,11,pgWbDqEy,3EeAN7XE,right,TRUE
gkZJ56E,gakGw,36,48,Vg95MJg3,3EeAN7XE,right,FALSE
gGlpJVx,EZ2RE,69,44,Bx4A3pL2,3EeAN7XE,right,FALSE
LVmPddx,xMjnq,82,12,JEybJpKg,3EeAN7XE,right,TRUE
xYVq7kL,x35wa,68,4,RxY7WkEZ,RxYApG4x,right,TRUE
EeY82rE,grJNq,83,48,vgrAXYwE,NEdnNQnx,right,TRUE
EdjJdnx,EP0ev,17,44,RxY9n3Gx,NEdnNQnx,left,TRUE
Eqy8QDE,Ed7yZ,12,19,7EApr6L4,NEdnNQnx,right,TRUE
goK399g,xbyVk,74,40,Ygkz9kEd,NEdnNQnx,right,TRUE
EXMkrjg,grvyY,38,35,0gJleXLj,NEdnNQnx,right,TRUE
xvV8avx,EP0ev,3,34,NEqONWx2,NEdnNQnx,right,TRUE
EdjD95x,EP0ev,68,17,NEqONWx2,NEdnNQnx,right,FALSE
LpKlkMx,LVB7Z,64,26,JEyylJEk,NEdnNQnx,right,TRUE
Eq5pKDE,Ed5Zg,55,47,GLOy8zgD,jL8j1kvg,right,TRUE
EjGdjrg,g70ox,13,50,JEywWjxk,jL8j1kvg,right,TRUE
Eqp9B7L,EAwjx,63,0,GLOyl5gD,jL8j1kvg,right,TRUE
gr741wx,gJePE,60,1,0LzMj4xz,GLR6DrvL,left,FALSE
x5NaQqL,EDwaz,88,50,QEZWXldg,GLR6DrvL,right,TRUE
Ejd2JQx,x5BML,88,34,Vga5Rp2g,GLR6DrvL,right,TRUE
gWnamOE,g79VL,70,4,VgaAYnga,GLR6DrvL,right,TRUE
Lzq3Mvx,LVDag,12,19,4EwpQ8gp,GLR6DrvL,right,TRUE
EAVZOZg,Ew5Gx,79,5,PEjlePvx,rxbaMaAg,right,TRUE
EAVZ2jg,EelOL,90,55,zLV8Z1Og,rxbaMaAg,right,TRUE
gae7Qng,Lp1BE,35,15,QEZG97ge,7gGnXJkE,right,TRUE
EdjoGpx,LRkoE,28,34,GLO5Zmog,7gGnXJkE,right,TRUE
EqK3jvx,x3ZQg,68,43,bEX73olL,7gGnXJkE,right,TRUE
g7d1Vwx,LRkoE,94,58,7EAP3J7L,7gGnXJkE,right,FALSE
EXaX1eg,ga52g,67,16,QEZ1P0Le,7gGnXJkE,left,TRUE
LOn28zx,x3ZQg,73,9,PLlnJD3g,7gGnXJkE,right,TRUE
LmK33Rg,EykPx,54,58,Vga57Y2g,7gGnXJkE,right,TRUE
EdKwXBL,xbaAg,44,1,7g12Dexm,7gGnXJkE,right,TRUE
EjGn0Zg,x3ZQg,56,50,PLlnJD3g,7gGnXJkE,right,TRUE
LNn4o6L,EeA6E,16,33,Bx47oAg2,7gGnXJkE,right,TRUE
xvVPe7x,ga72L,37,10,pEPvvXex,NEdn3XZx,right,TRUE
x4MRG0L,EZ2RE,124,36,JEy6BDgk,NEdn3XZx,left,TRUE
x4MRG0L,EZ2RE,121,10,PEjpr2x4,NEdn3XZx,right,FALSE
x5J52bL,ga72L,71,32,7EAPMXZL,NEdn3XZx,right,TRUE
LlKAN3x,g1r4x,56,0,pEPvQ2xM,NEdn3XZx,right,TRUE
x4MRG0L,EZ2RE,127,26,ZgnlyOwL,NEdn3XZx,right,FALSE
gnyPD5E,LzQrY,37,35,7gGnqAXE,NEdn3XZx,right,FALSE
x4MRG0L,EZ2RE,122,57,yLQB5rVE,NEdn3XZx,right,TRUE
EyWrJox,LzXKY,37,56,RxY82pgZ,NEdn3XZx,right,FALSE
LB1JZOx,LzXKY,25,51,pgWww3gy,NEdn3XZx,right,FALSE
LQMzAwL,gakGw,95,20,bED4qmE7,NEdn3XZx,right,TRUE
gryP15E,g7lm3,49,24,4Ewk9dGE,NEdn3XZx,right,TRUE
gkyGlqL,LzXKY,5,37,pgWww3gy,NEdn3XZx,right,TRUE
x4MRG0L,EZ2RE,125,53,ZgnlPvYL,NEdn3XZx,right,FALSE
x48O0Ax,grBMJ,92,28,QEZWOzge,NEdn3XZx,right,FALSE
g0QeY7x,LmQ8R,31,38,7EAPXv6L,NEdn3XZx,right,TRUE
LQMzAwL,gakGw,56,39,GLBm46x4,NEdn3XZx,left,TRUE
g1kd5bL,grBMJ,15,18,QEZWOzge,NEdn3XZx,right,TRUE
g1wn05L,EZK3e,79,37,Bx4zVpE2,Bx42RlRE,right,FALSE
EXDlR0E,x450L,95,37,7gGB4oEw,Bx42RlRE,right,TRUE
goZ27AE,gkOJg,41,17,bg0JXB6L,Bx42RlRE,right,TRUE
xvp212E,x3j9g,85,9,bg0JPo7L,Bx42RlRE,right,TRUE
LzBdz2L,EXYVg,29,12,PLlnwRqg,Bx42RlRE,right,FALSE
g0plaMg,LNqOx,69,27,bEXQd2eg,Bx42RlRE,left,TRUE
x6OMq3L,EyjXg,19,41,yLQl14xD,Bx42RlRE,right,TRUE
gJyKl2E,gKnaE,82,37,3Ee0aWL4,Bx42RlRE,right,TRUE
LQR5NwE,x450L,22,21,vgr5NYEk,Bx42RlRE,right,FALSE
EPDlReE,Ll93E,19,50,bEXoz0Ld,Bx42RlRE,right,TRUE
g0plaMg,LNqOx,65,32,bEXQd2eg,Bx42RlRE,left,TRUE
gKvMn9E,EP5bg,73,53,7g15Xp0g,Bx42RlRE,right,TRUE
EqpRY6L,LNqOx,84,56,yLQl14xD,Bx42RlRE,right,TRUE
LODk22E,x450L,70,36,RxYAJPex,Bx42RlRE,right,TRUE
L2e3k9x,L2kmE,54,11,1x5b6NML,Bx42RlRE,right,FALSE
EeXkrPL,Ll93E,45,44,7EAP3KjL,Bx42RlRE,left,TRUE
x3eJpoE,EP5bg,89,36,QEZOR0ge,Bx42RlRE,right,TRUE
x3v3Kzg,EZz0E,64,47,pgW2wREy,Bx42RlRE,right,FALSE
EPoKelL,LVW1E,28,5,ZxvyY48g,3EeAbmpE,right,TRUE
g753Y3L,x3j9g,55,27,JEybn2gk,0gJAPNPE,right,TRUE
LlWOaqx,EZK3e,55,44,7g1Mo4Gg,0gJAPNPE,left,TRUE
x5QXKqx,LOBz3,45,5,1x5a70xK,jL8jJwzg,left,TRUE
x5QXKqx,LOBz3,89,29,GLOW33LD,jL8jJwzg,right,FALSE
EXGA3jL,LNqOx,87,45,41goZeE9,bEXQzQ2g,left,TRUE
xvBaR3x,EZz0E,36,32,ZxvDmVE0,bEXQzQ2g,left,TRUE
x6N33mx,LNqOx,71,23,yLQl14xD,bEXQzQ2g,right,TRUE
LRvmzbL,LVW1E,49,55,0gJ1b2Ej,bEXQzQ2g,right,TRUE
xYZw5GL,EP5bg,64,34,QEZOR0ge,bEXQzQ2g,right,TRUE
EwBWrVL,x3j9g,26,20,JEybn2gk,bEXQzQ2g,right,TRUE
LR98ZDx,LmkRg,81,45,0g701Bxd,bEXQzQ2g,right,TRUE
EAYWKDE,Eqopx,10,22,bg0Je4vL,jL8jy2vg,right,TRUE
LpjQyog,x450L,77,10,0g7l8oZx,jL8jy2vg,left,TRUE
EAd9V6L,Eq57E,62,14,RxY0zYng,1x5blJXL,right,TRUE
Ewa4JNx,EdWW8,120,40,rxb5bagj,PLlMeeqE,right,TRUE
Ewa4JNx,EdWW8,122,1,4EwbNKLp,PLlMeeqE,left,FALSE
L2DBA9g,LzXKY,16,3,GLRBVoLj,PLlMeeqE,right,FALSE
Ewa4JNx,EdWW8,126,1,lLNoB1OE,PLlMeeqE,right,TRUE
goWk69g,grBMJ,69,11,pEPvQ3wx,PLlMeeqE,left,TRUE
LlylD3E,LNQzO,48,39,MxMQ3lxr,PLlMeeqE,right,TRUE
x59dYXx,gJrwg,16,14,zLVBJvvL,PLlMeeqE,right,FALSE
gGdzJDx,g7lm3,10,17,7gGnpleE,PLlMeeqE,right,TRUE
EjR59zE,g7lm3,77,41,GLmGQ9gj,PLlMeeqE,right,FALSE
Ewa4JNx,EdWW8,124,1,GLBl61g4,PLlMeeqE,right,FALSE
LmW6kJg,EDr4x,24,32,0LzqAvxz,PLlMeeqE,right,FALSE
x59dYXx,gJrwg,86,33,YgkKyJgd,PLlMeeqE,left,TRUE
EDjl6zx,gJrwg,75,56,JEy97JEk,PLlMeeqE,right,TRUE
LQMzQ4L,x35wa,71,57,MxMqer5x,PLlMeeqE,right,TRUE
LOn9X3x,gK6Ya,39,44,vgrRZegk,bEDaqXzg,right,FALSE
gWNZMWE,Ewkkw,90,38,ZxvAZ7g0,bEDaqXzg,right,FALSE
gr7QV2x,gGJkE,53,41,l4EwdBgp,bEDaqXzg,right,TRUE
gGA9PWL,EqrMe,45,44,Zgnj8Agp,bEDaqXzg,right,TRUE
xMYrN8x,LpJog,59,26,7gGwGDgw,bEDaqXzg,right,FALSE
LOaVnkg,gWkdg,86,26,5x34ZWLq,bEDaqXzg,right,TRUE
EA4lQjL,g9m5g,10,21,0LprrAgd,bEDaqXzg,right,FALSE
LQ4pbmx,gWkdg,8,51,5x35YAlE,bEDaqXzg,left,TRUE
gGA9PWL,EqrMe,33,41,Zgnj8Agp,bEDaqXzg,right,TRUE
x6dOWzE,gK6Ya,92,16,Vg958yJg,bEDaqXzg,right,TRUE
x4pkkKx,gnn5g,59,2,RxY88MgZ,bEDaqXzg,right,TRUE
EdKdRBL,LB3PE,61,34,1goQqzL9,bEDaqXzg,right,FALSE
LB1dKPx,x6eer,26,55,JEywaJxk,bEDaqXzg,right,TRUE
gaw661L,gnleB,75,40,GLOa8RgD,bEDaqXzg,right,TRUE
LQj3RbE,EDarg,25,48,zLVN36LY,bEDaR24g,right,TRUE
xMjpA8L,g046g,58,46,PLlV7ZgM,bEDaR24g,right,TRUE
