match_id,team_id,minute,second,taker_id,keeper_id,foot,is_goal
gaG2mwL,gre5E,21,5,q7wVD9MN138Depe6ee,qr76bY9BB1mbeeee,left,TRUE
EPMymqg,EZz0E,32,38,qrlzZzWGy3bOeOeee,qr76bY9BB1mbeeee,right,TRUE
g0Xwq7g,x450L,33,29,q5MD7lbnra6eeee,qr76bY9BB1mbeeee,right,FALSE
LOwdjRL,LVW1E,47,41,q14PeRw4D89pe6e,qr76bY9BB1mbeeee,right,TRUE
LmpeVMx,L2kmE,7,29,q5MD7lbnra6eeee,qr76bY9BB1mbeeee,right,TRUE
Ee3qZpx,xM95x,32,42,qrOa8ZAKymj7eeee,qr76bY9BB1mbeeee,right,TRUE
xvBaNqx,x3j9g,84,37,qRnymbA0Rvae,qr76bY9BB1mbeeee,right,TRUE
LRjVJ7L,gam8g,22,42,qOo6oPvyPNoeeeeeee,qr76bY9BB1mbeeee,left,TRUE
EAKM87x,gGeWL,57,59,qOb7PjeA5v4vebee7,qr76bY9BB1mbeeee,right,FALSE
g72BbRE,LmkRg,46,35,qD67Xm44vR2be7,qr76bY9BB1mbeeee,right,FALSE
EdG2wZL,xM95x,47,12,nl1r6pR5wm6w111,qr76bY9BB1mbeeee,right,TRUE
EwMzvrx,gap72,13,10,qJrZlmoYWKldeee,qr76bY9BB1mbeeee,right,TRUE
xbnZzJx,x450L,63,14,qlVQWArJNybDeeee,qr76bY9BB1mbeeee,right,FALSE
LRWjpbE,EP5bg,90,40,qJ2ne8wOBA6eeee,qr7q6WDdQPYOeeeD,right,TRUE
EqXQzDL,gap72,89,15,qlMMvnNv1YVvDeeeee,qr7q6WDdQPYOeeeD,right,TRUE
gKvMmRE,LzJBL,82,12,qKdd5RA3BQOeee,qr7q6WDdQPYOeeeD,right,TRUE
g753k0L,gre5E,25,36,qq3Od4pw4GmeeeWe,qr7q6WDdQPYOeeeD,left,TRUE
EwoappE,xMoqp,23,21,qOdVW2NO1nkeee,qr7q6WDdQPYOeeeD,right,FALSE
xvBa0Vx,Eqopx,59,22,eemrmaV0aBmpppppQ,qr7q6WDdQPYOeeeD,right,TRUE
x5nB9PL,EP5bg,82,36,q2qzpKAqP06eee,qr7q6WDdQPYOeeeD,left,FALSE
LmpeGRx,xMoqp,39,39,qRkM1kbBeeOe7e,qr7q6WDdQPYOeeeD,right,TRUE
LN6G2vL,LVW1E,56,45,q14PeRw4D89pe6e,qr7q6WDdQPYOeeeD,right,FALSE
LzM9X2x,xMoqp,16,7,qOdVW2NO1nkeee,qr7zR216792veeee,right,TRUE
EAdkYXL,LmkRg,25,30,qMQYR2qkP99eeeeee,qr7zR216792veeee,right,FALSE
EXDlrlE,EZz0E,86,39,eDYN4A4NGOvOppppK,qr7zR216792veeee,right,TRUE
gkZ2bzE,gap72,23,40,qlMMvnNv1YVvDeeeee,qr7zR216792veeee,right,TRUE
gaG2N2L,Eqopx,67,14,eemrmaV0aBmpppppQ,qr7zR216792veeee,right,TRUE
EAdkYXL,LmkRg,12,20,q2qzpKAqP06eee,qr7zR216792veeee,left,TRUE
gK5aklL,EP5bg,15,30,qJy6w6zkbNJeeee,qr7zR216792veeee,right,TRUE
gryzMbE,x450L,90,59,qJVnalNV6K06eeeee,qr7zR216792veeee,left,TRUE
Llyz7ZE,gKnaE,74,14,qzQdZlaWjA7dee,qr7zR216792veeee,right,FALSE
LQj1e0E,gkOJg,86,1,q73rmnGqXAkDeeebe7,qr7zR216792veeee,right,TRUE
gkZ2bzE,gap72,39,24,qlMMvnNv1YVvDeeeee,qr7zR216792veeee,right,TRUE
LlWOPAx,LmkRg,84,39,qwaKzB1kAMpdeOe,qr7zR216792veeee,right,TRUE
LQj1e0E,gkOJg,40,56,qr6RO48zDM2vWeDee,qr7zR216792veeee,left,FALSE
Llyz7ZE,gKnaE,23,47,qzQdZlaWjA7dee,qr7zR216792veeee,right,FALSE
LBq7Mdx,x6eer,79,10,q7JK41AA7z9Deeeee,qrG3ed0VMY5beeee,right,FALSE
LBleeOg,LB3PE,76,12,qvkYM9DzQ3vdeeee,qrG3ed0VMY5beeee,right,TRUE
xMkQ9pE,EwkvE,53,2,qA1Bp2B0q3Ddeeee,qrGPGq02OqBveeeo,right,TRUE
gKZv2GE,EwwvE,9,50,qJJN6d1OmvGveee,qrGPGq02OqBveeeo,right,TRUE
Ew0apwg,Vg9zx,65,43,qa8aKRdvmRWee,qrGPGq02OqBveeeo,right,TRUE
LVKqNaE,pEPeg,82,46,qrJYw0j4n3YDe,qrGPGq02OqBveeeo,left,TRUE
x6mMNng,xYnYL,1,54,qyeXY1omWn4ee,qrGPGq02OqBveeeo,left,TRUE
g9QNnzg,xYnYL,19,29,qazoDlJkQ57be,qrGPGq02OqBveeeo,left,TRUE
LOnj0yx,LzlWg,78,51,q2nPXroaDYpe,qrMJYXeeJb96eOee,right,TRUE
gJOne2x,EXeVg,32,28,q7bM1W4jdpkDeve6e,qrMJYXeeJb96eOee,left,TRUE
LQR5ZdE,LRAyx,76,31,qrlwK4N26lnveeeee,qrMpj36ol84Oeeee,right,FALSE
LRG70DE,x3j9g,54,43,qRnymbA0Rvae,qrMpj36ol84Oeeee,right,TRUE
xvp22DE,gap72,25,25,qlMMvnNv1YVvDeeeee,qrMpj36ol84Oeeee,right,TRUE
LBqbWax,gKnaE,74,18,qzQdZlaWjA7dee,qrMpj36ol84Oeeee,right,TRUE
xYKllYE,LRAyx,31,44,q6z9Z04w1e0eeeee,qrMpj36ol84Oeeee,right,TRUE
g1o3jJL,x450L,29,10,qrlzZzWGy3bOeOeee,qrMpj36ol84Oeeee,right,TRUE
Ewa2qpx,gre5E,94,7,q7wVD9MN138Depe6ee,qrMpj36ol84Oeeee,left,TRUE
xvp222E,L2kmE,68,50,q1AVvQX2K1Gvee6ee,qrMpj36ol84Oeeee,right,FALSE
goyzwqL,gap72,72,24,qlvmkX7Aj8vveeeee,qrMpj36ol84Oeeee,left,TRUE
Eya2MDE,gam8g,71,37,qJbvGe1VXVZOeeeee,qrM3kvJGvdZeeWeo,right,TRUE
x6mQo3g,EeA6E,49,23,q7YbdjoD06ZDe,qrM3kvJGvdZeeWeo,right,TRUE
g0Xw9Mg,x3j9g,63,17,qRnymbA0Rvae,qrM3kvJGvdZeeWeo,right,FALSE
LBZleGL,L2kmE,84,19,qQ8yoBaZkDDeee,qrM3kvJGvdZeeWeo,right,TRUE
x3YlboE,gKJaE,1,57,q57bwl57WR6eeb,qrM3kvJGvdZeeWeo,right,TRUE
LzpGwOg,EybWD,6,35,yQ3dO6PqQld1XX1,qrMNKaMP4OVbeeeo,right,TRUE
gnZa3Bg,xbyVk,91,44,q6oOvJpo5Ydeee,qrMNKaMP4OVbeeeo,left,TRUE
xvVRyvx,L2A29,46,12,e9k543p5D7BpDpp,qrMNKaMP4OVbeeeo,left,TRUE
gnZaaDg,Lmny9,32,22,q1wZK98Bav3eee6ee,qrMNKaMP4OVbeeeo,right,TRUE
EwKy58E,xbyVk,60,0,qr7RZ8ykG8oOeeee,qrMNKaMP4OVbeeeo,right,TRUE
gnZaebg,grvyY,23,3,qJ4dormGeekeeee,qrMNKaMP4OVbeeeo,right,TRUE
LN8Dodg,LVB7Z,70,12,qazoDlJkQ57be,qrMNKaMP4OVbeeeo,left,FALSE
x3d7jAL,Ed7yZ,68,54,qnzkDlnnvpaeeeee,qrMNKaMP4OVbeeeo,right,TRUE
g72kDRE,Lmny9,38,22,q1wZK98Bav3eee6ee,qrMNKaMP4OVbeeeo,right,TRUE
EyZNrog,EeMvO,93,5,yJ4lNlzpbkR1X1,qrMNKaMP4OVbeeeo,right,TRUE
EXjzKjx,LVB7Z,66,40,qyGYr3Z5789eeed,qrMNKaMP4OVbeeeo,right,FALSE
Eej09Wg,LVB7Z,9,44,qyGYr3Z5789eeed,qrMNKaMP4OVbeeeo,right,FALSE
LRjJAyL,x68JE,72,5,qy2jkPdAJBZeeeeee,qrO5X037vzpoeeeo,right,FALSE
ED4DlJE,gobBE,81,52,3DZrYKJkmKmAAAA,qrO5X037vzpoeeeo,right,TRUE
grRqBJg,gobBE,39,8,qpp7z9VKNwQe6e,qrO5X037vzpoeeeo,right,TRUE
x4dmjWx,LQXmx,54,45,qyez90KmyXYeeeeee,qrO5X037vzpoeeeo,right,TRUE
g0w6RPE,EA3Jb,48,38,qylKwR6Kl1meeeeeee,qrO5X037vzpoeeeo,right,TRUE
xb5VAng,EZpRx,90,22,ql9j1Jqz34YeDee,qrOK2r0G01J7eeee,right,TRUE
g75b7aL,xbaAg,74,41,qpa0VlmzXvvee,qrOK2r0G01J7eeee,left,FALSE
LmWQy7g,LQPkx,36,10,qGR85AYXn6weee,qrOK2r0G01J7eeee,right,TRUE
gkBGDXE,xblaE,71,48,qlGrDj082nzeeeeee,qrOK2r0G01J7eeee,right,FALSE
LzMPr4x,LQPkx,46,53,qGR85AYXn6weee,qrOK2r0G01J7eeee,right,TRUE
g1mGW3g,EeA6E,95,24,q7YbdjoD06ZDe,qrOK2r0G01J7eeee,right,TRUE
xb5VAng,EZpRx,49,51,qOaRW9aGOrQee,qrOK2r0G01J7eeee,right,FALSE
EXG8DJL,EeA6E,79,55,q7YbdjoD06ZDe,qrOK2r0G01J7eeee,right,TRUE
EXG8DJL,EeA6E,27,6,q7YbdjoD06ZDe,qrOK2r0G01J7eeee,right,TRUE
g7dGwRx,xvyeP,77,47,qrJK3y2b8XooeOeee,qrjR7Bd7Wv9oeeeo,right,FALSE
x6JbVnx,L2OmE,47,8,qVZvGnwA6nNeeeeOeo,qrjR7Bd7Wv9oeeeo,right,TRUE
LQer2mL,gJrwg,42,1,qjaoePQDAnXeee,qrjA2eQPy2X7eeeo,right,TRUE
gWbRn5E,LzQrY,91,4,qkvYn4a2we2eeeee,qrjA2eQPy2X7eeeo,right,TRUE
LBZpJWL,EdWW8,69,12,qJM8lvNVqnaDeeepv,qrjA2eQPy2X7eeeo,right,TRUE
gWyoOdL,LmQ8R,47,32,nn7bqrAZvr6w1,qrjA2eQPy2X7eeeo,right,TRUE
EXqpbJg,g9Yz5,51,39,qleGrmXQXwReeee,qrjA2eQPy2X7eeeo,right,TRUE
Eqp51vL,LmQ8R,53,11,ql6BO2AaqYevoev,qrjA2eQPy2X7eeeo,right,TRUE
gJOPD0x,LV26L,43,54,qr8l1pvRAPAee,qrjA2eQPy2X7eeeo,right,TRUE
gGZ6DXE,L2kmE,57,41,qJVnalNV6K06eeeee,rvBP0GOQv2Q0l3ll,left,TRUE
xvwVy3L,gkOJg,59,48,qJnrKk08zj8veDeve,rvBP0GOQv2Q0l3ll,right,TRUE
LOyqn3g,x3j9g,25,47,qRnymbA0Rvae,rvbQWjV3brA0lll0,right,TRUE
EqyzlDE,L2kmE,79,32,q7qkQYeJYGzeeee6e7,rvbQWjV3brA0lll0,right,TRUE
xbnPe8x,Eq7px,75,1,qj26r2b6Q3Geeeeee,JAlNeJkdAKNw7777,right,TRUE
EDYlmwg,x490L,48,37,qjPoqjOm5nMee6e7e,JAlNeJkdAKNw7777,right,TRUE
xbnPe8x,Eq7px,30,21,qj26r2b6Q3Geeeeee,JAlNeJkdAKNw7777,right,TRUE
gnjwObg,x3D9L,55,24,qm8pwnlj3Vv7eO,JAlNeJkdAKNw7777,right,TRUE
L2pYy6g,0LpBg,64,43,pWzpZnXk6jpo,JAlNeJkdAKNw7777,right,TRUE
LRjeX1L,LprNM,93,49,qrDowbY8PGXeWe,rvye0eBAdK7lllll,right,TRUE
LBqRBax,EPjwx,73,52,qrv4ddpY34mDOeDe,rvye0eBAdK7lllll,right,TRUE
gkd7dpx,Ed7Xk,29,36,qJKedKb35B0Deee,rvye0eBAdK7lllll,right,FALSE
g0pRzmg,x3Nmg,72,17,qV8KlB0WDj2ee,rvye0eBAdK7lllll,right,TRUE
EAdy9KL,EPjwx,21,36,q1dPNkKOZzKeeee,rvye0eBAdK7lllll,right,TRUE
gnjwMAg,gJePE,30,25,qqlyZjnGZPJeee,rvye0eBAdK7lllll,left,FALSE
EZ5l2BL,g79VL,37,41,q1yqrn8daBreeee,rvye0eBAdK7lllll,right,TRUE
Ee3P7rx,LprNM,59,44,qWnlQMpJ6QWeeee,rvye0eBAdK7lllll,left,TRUE
EqORZDx,L2Ov6,65,36,qrXR9ebZz8Pdeeee,rvye0eBAdK7lllll,right,TRUE
EXj02wx,g7ero,58,53,q30NM5jyBPWee,rvye0eBAdK7lllll,left,TRUE
x3m3roE,LVDag,86,6,qJddZVyV6bKvoee,rvye0eBAdK7lllll,right,FALSE
xMj78eL,godWA,2,29,qJ9rvoaRoRkdee,rvye0eBAdK7lllll,left,FALSE
gJlq9pL,x3Nmg,14,53,qGvqDyowZzBepe,rvye0eBAdK7lllll,right,TRUE
EP4Pb4E,x5KqE,85,21,pJD1JNq08YQo,rvye0eBAdK7lllll,right,TRUE
gnR8QDg,gW4dx,91,54,q7376e3oGOGDeveeee,qry2dVzbAVDveeee,right,FALSE
EqyDDDE,grv2g,3,2,qyM9PlRzblve6e7,qry2dVzbAVDveeee,right,TRUE
LVZk3oL,Eyv2g,80,36,qrp8Azj51AWWeee,qra6oRNkZZkdOeoD,right,TRUE
xbWYJVL,LzlWg,86,19,q2nPXroaDYpe,qra6oRNkZZkdOeoD,right,TRUE
x489wMx,EXeVg,30,24,q5dabl7Wnwyeee7eOe,qra6oRNkZZkdOeoD,left,TRUE
LpKndlx,gkvzE,90,43,qrp8Azj51AWWeee,qra6oRNkZZkdOeoD,right,TRUE
xY89Aeg,grv2g,92,44,EwD1KJ0dK,qra6oRNkZZkdOeoD,right,TRUE
xY90Yyx,LR6PL,72,7,8DOb18z8AvA,qra6oRNkZZkdOeoD,right,FALSE
g7e7zaL,gK6RE,54,29,qrQVPn8Wbemvee,qra6oRNkZZkdOeoD,right,TRUE
Eq5zNdE,Ednpx,9,10,qrbBZv784dldeeee,qra6oRNkZZkdOeoD,left,TRUE
gKplXZx,LN7BE,10,2,qJ6DMKyJXbODee,qra6oRNkZZkdOeoD,right,TRUE
EAJjrZg,L8j5g,33,59,qJ2ne8wOBA6eeee,qra6oRNkZZkdOeoD,right,FALSE
LRQGKyx,g95zg,93,5,q9Wv3ldozJpeee,qra6oRNkZZkdOeoD,right,TRUE
EX8VGQE,Eyv2g,46,34,qOkpG0dBQ8Neee,qra6oRNkZZkdOeoD,right,TRUE
L8oAPzx,EdVwx,22,4,qMNRWORz34oeee6,qra6oRNkZZkdOeoD,right,TRUE
EAnDMXg,Eyv2g,15,6,qlPAR5XJnKdeDee,qra6oRNkZZkdOeoD,right,TRUE
EZOB4Bg,EZyqB,54,31,qrVraQA5Jd0eeeeee,qra6oRNkZZkdOeoD,right,TRUE
EejOG1g,L8j5g,6,35,qOwM0ZjZ0Raee6e7,qra6oRNkZZkdOeoD,left,FALSE
x3XMroL,EZyqB,92,46,qJGme6DMOYdeee,qra6oRNkZZkdOeoD,left,FALSE
Eq1oYWE,gK6RE,16,26,qrQVPn8Wbemvee,qra6oRNkZZkdOeoD,right,TRUE
EwKZy8E,LO5kl,81,43,qMOoGG0lZl0eee6e7,qra6oRNkZZkdOeoD,left,FALSE
EPrJAzx,L8j5g,37,24,qM2VObvnlPvvpeee,qra6oRNkZZkdOeoD,right,TRUE
gnKY81x,grv2g,38,49,qJa1QAq00GQ6eeeee,qra6oRNkZZkdOeoD,right,FALSE
gJbw00g,LN7BE,58,19,qyzmZYkDdwkebe,qra6oRNkZZkdOeoD,right,TRUE
LB3QQGE,EqlpL,64,57,pqNdM4RVmzAe,qra6oRNkZZkdOeoD,right,TRUE
xvVWePx,g9XJE,49,51,36DXkd47P5naAAAvQ,qra6oRNkZZkdOeoD,right,FALSE
gKeQPGL,g95zg,43,50,qk4XVjNO4Vm6eee,qra6oRNkZZkdOeoD,right,FALSE
EyvyDPg,LmnzE,5,7,JJ1zDl9jX00P,qra6oRNkZZkdOeoD,right,TRUE
LVm3q6x,gK6RE,29,23,qlG38Z9RYeYeeeeeb,qra6oRNkZZkdOeoD,right,TRUE
g0VZPvL,Eyv2g,17,45,qB662Gkz90eeeeee,qra6oRNkZZkdOeoD,right,TRUE
L8qGpVE,gGneE,86,58,qyPB7Nq1Y3meeeee,qra6oRNkZZkdOeoD,right,TRUE
EdKzNwL,gWBKE,29,43,yJm1VpyeX1jXX1,qra6oRNkZZkdOeoD,left,FALSE
LBpAOGg,EXeVg,42,42,l31GVnb9eaZQ,qra6oRNkZZkdOeoD,right,TRUE
Lz21WWL,LmV5E,22,14,qlJYdRXYXooeoeeee,qra6oRNkZZkdOeoD,left,FALSE
EjGz57g,LO5kl,88,11,qGj9NbNV9BBDepeee,qra6oRNkZZkdOeoD,left,FALSE
gkjOG0E,LNoDE,38,8,qG14vQwXQdNDe,qra6oRNkZZkdOeoD,right,TRUE
xYZ7MnL,Lln5g,28,49,qro22nqeq4Ovee,qra6oRNkZZkdOeoD,right,TRUE
EdQMd2g,LR6PL,55,36,qGebjV8wbeneep,qra6oRNkZZkdOeoD,right,FALSE
EjjwMvE,gK6RE,48,31,qlG38Z9RYeYeeeeeb,rvawj9WqnaR2lll0,right,FALSE
LRnVZvL,EqMWE,31,12,qp7w30VDVZOeee,rvawj9WqnaR2lll0,right,FALSE
g706mox,LNoDE,20,18,qpOZ8klvG1Re6ee,rvawj9WqnaR2lll0,right,FALSE
EZjyARE,Ednpx,32,43,q7p2nb0mdKweeee,rvawj9WqnaR2lll0,right,FALSE
g7e7m3L,EdVwx,12,49,qRdW7ndZ0Pmee7ee,rvawj9WqnaR2lll0,right,TRUE
xM5vX5x,EdVwx,43,29,pGeb4a0m0rDe,rvawj9WqnaR2lll0,left,TRUE
gWBGdQE,L8j5g,21,42,qyQy381M9Xpe,rvawj9WqnaR2lll0,right,TRUE
xvVWq7x,gGbkE,90,9,q4RPq5Wq5Wo7eeee,rvawj9WqnaR2lll0,right,TRUE
LOnjVRx,EqMWE,85,5,qrqV7P7RX3XeeeD,rvawj9WqnaR2lll0,right,FALSE
LN8Jp6g,L8j5g,68,41,qaZOD8j8dm0eeeee,rvawj9WqnaR2lll0,right,TRUE
g1ya32g,Ednpx,66,27,qO0aaD81dwBeeee,rvawj9WqnaR2lll0,right,FALSE
g72v0wE,Ll7Dx,23,25,AJ1mJvzBOObKXXXXX,rvawj9WqnaR2lll0,right,TRUE
LNeqk7x,Eyv2g,3,41,qlPAR5XJnKdeDee,rvawj9WqnaR2lll0,right,TRUE
EyaNA2E,Eyb1g,86,5,qlGDByZ1OMlDeeeeb,rvawj9WqnaR2lll0,right,TRUE
gWmqvaL,LzlWg,70,43,q2nPXroaDYpe,rvawj9WqnaR2lll0,right,TRUE
LVGR2dE,Lln5g,91,10,qDom28oGVzNbe7ee,rvawj9WqnaR2lll0,right,FALSE
Lz9QlYx,g9XJE,87,38,qr9v2D01Gooveeeev,rvawj9WqnaR2lll0,left,FALSE
gkKo9qg,g95zg,30,20,qDom28oGVzNbe7ee,rvawj9WqnaR2lll0,right,TRUE
gav3Rkx,gGneE,47,56,Y0JRlKQjM,rvawj9WqnaR2lll0,right,TRUE
EeBnOXg,Lln5g,58,0,qro22nqeq4Ovee,rvawj9WqnaR2lll0,right,TRUE
x6XbA2E,Ll7Dx,69,19,qwXMYqQj14pe,rvawj9WqnaR2lll0,right,TRUE
LV8Jwdg,L8j5g,60,53,yrP93Vlo8no,rvawj9WqnaR2lll0,right,FALSE
EZZAOeE,grv2g,77,20,qKyMkMzZzwQebeee,rvawj9WqnaR2lll0,right,TRUE
x5q2aex,EqMWE,62,2,qp7w30VDVZOeee,rvawj9WqnaR2lll0,right,TRUE
gWnWvOE,gWBKE,28,24,yJm1VpyeX1jXX1,rvawj9WqnaR2lll0,left,TRUE
LVGR2dE,Lln5g,59,52,qGvye9dAX7kvpe,rvawj9WqnaR2lll0,left,TRUE
LRj44aL,grv2g,75,26,q7lzrKYBawRDeee,rvawj9WqnaR2lll0,right,TRUE
x59OVBx,g95zg,80,54,qDom28oGVzNbe7ee,rvawj9WqnaR2lll0,right,TRUE
g706mox,LNoDE,28,3,qrWvlj55OMzdee,rvawj9WqnaR2lll0,right,FALSE
g9Jjm2x,L8j5g,21,23,qaZOD8j8dm0eeeee,rvawj9WqnaR2lll0,right,TRUE
goW0ZAg,LN7BE,91,33,qWQ1ZqDw3qdeeeee,rvawj9WqnaR2lll0,left,TRUE
xv9nP3g,Ednpx,60,12,8ODDNpGY4ODJ,rvawj9WqnaR2lll0,right,TRUE
EA73zZx,LNoDE,79,40,qrodYrZV488OWe,rvawj9WqnaR2lll0,right,FALSE
xMaw0nx,EXeVg,94,28,qlPAR5XJnKdeDee,rvawj9WqnaR2lll0,right,TRUE
LQe0bdL,Lln5g,29,57,35R220BYomamAAAAA,rvawj9WqnaR2lll0,left,FALSE
EXjp7wx,gWBKE,3,43,qrVrZRN7nPQ6eeeee,rvawj9WqnaR2lll0,right,FALSE
LzY10Yx,g95zg,19,38,q9Wv3ldozJpeee,rvawj9WqnaR2lll0,right,TRUE
g9jzvMx,x5YPx,16,53,q5KPz8Wk4N4eee,qrklO3mJ1zpOWeoo,right,FALSE
EA3RDbx,x5w9E,23,26,wb8OG4Z2kDp,qrklO3mJ1zpOWeoo,right,TRUE
L2dB0Dg,EyblX,36,47,qX77jawq160eeee,qrklO3mJ1zpOWeoo,right,FALSE
g7wRVog,LRrDL,81,40,qVrWqn1QYdK6eee,qrklO3mJ1zpOWeoo,right,TRUE
LNe7r1x,Ed5Zg,48,4,qrddPzyoWRNDeee,qrkoRjWWqV2OOeee,right,TRUE
gn0kaYL,Ll1DE,94,22,qr61w0bDe6ee,qrkoRjWWqV2OOeee,right,TRUE
gn0kaYL,Ll1DE,55,18,q5Y7N8a5Kkkeee,qrkoRjWWqV2OOeee,right,TRUE
g9Q8P3g,Ew4Gg,24,33,qr5QXDypRbPOeee,qrn391V6MGlDWeee,left,FALSE
LBZ86OL,EwbvL,67,8,qrN9VY4zMmXDee,qrn391V6MGlDWeee,right,FALSE
EeY536E,x3KQx,47,1,qkdw8wmRmjo6eee,qrYvNO2o4bb6Weoe,right,TRUE
L89XN5E,L2OmE,65,39,qJDv6jvYv1GWeee,qrYvNO2o4bb6Weoe,right,TRUE
LRjbWaL,gnMpE,73,12,qrJGVj3Qv4boeeee,qrYvNO2o4bb6Weoe,right,FALSE
EP9le2g,LNpOg,71,9,AdM1zqVWjqYX8X7,qrYQybzvPJYDeeDe,left,TRUE
xvw272L,EPkbL,67,27,qrrN3pZbGvjDeeee,qrYQybzvPJYDeeDe,right,FALSE
g0Vj79L,EXGQL,35,45,q59pqwyrJ4Xe6e7dee,qr61BpJDKKJeOeee,right,TRUE
g7yNM1L,bEX0E,44,52,qryqmWvXB64oeee,qr69BGe6ZYv6eeee,right,FALSE
xv4qe2E,EelDL,66,50,qjq81VZvajGve6eee,qr69BGe6ZYv6eeee,right,TRUE
LBQ53Ox,pEPeg,42,27,qNKwvYr3AAWeeee,qr69BGe6ZYv6eeee,right,TRUE
LOWB83L,LRopv,74,0,qj6D6rkdVYDeeeeee,qr69BGe6ZYv6eeee,right,FALSE
EqORdpx,g7lwx,16,56,yQ1wvGP4rp4XyXX,qr69BGe6ZYv6eeee,right,TRUE
x59lRMx,GLmzE,11,51,q5Q2opw7WVPeeee,qr69BGe6ZYv6eeee,right,FALSE
x6dmDZE,YgkzE,47,17,qokR4RWqW2aeeeee,qr69BGe6ZYv6eeee,right,TRUE
x4QW0ML,LNpOg,31,7,AdM1zqVWjqYX8X7,qr69BGe6ZYv6eeee,left,TRUE
x3yMYQE,EwkvE,7,41,q4318nMzQQ7eeOee,qr69BGe6ZYv6eeee,right,TRUE
EP4JbvE,L25Dx,47,8,l2RbaoOpXvmQQQ,qr69BGe6ZYv6eeee,right,TRUE
EP9lmeg,LQVdE,11,8,q9Q6mykbaweee,qr69BGe6ZYv6eeee,left,TRUE
EP9lmeg,LQVdE,17,21,q9Q6mykbaweee,qr69BGe6ZYv6eeee,left,TRUE
gkKlzqg,Ew5Gx,69,10,q7ZwqveRVR2oeeeee,qr69BGe6ZYv6eeee,right,FALSE
Ewo2pNE,LQVdE,85,21,q9Q6mykbaweee,qr69BGe6ZYv6eeee,left,FALSE
grRMleg,EeMqX,95,33,qj5loVVzRY6eeeeee,qr69BGe6ZYv6eeee,right,TRUE
LB13Aax,gkDzx,59,36,qj6kywO5a2Geebeee,qr69BGe6ZYv6eeee,left,TRUE
xvDzoDE,LRyOx,87,27,3baB9O8Ad01QA,qr69BGe6ZYv6eeee,right,TRUE
EX8AXJE,pEPeg,66,51,qrJYw0j4n3YDe,qr6oZY9J7oNDeeee,left,TRUE
EX8AXJE,pEPeg,49,13,qOe723X1nZvve,qr6oZY9J7oNDeeee,right,TRUE
L8zGKJg,EelDL,77,51,q9DYOwp92A2e7eWe,qr6oZY9J7oNDeeee,right,TRUE
goDvkAx,gnMpE,38,14,qmQZVqRyV3peeO,qrqb4nwdGoBdeeoe,right,FALSE
LVDW0Zg,Ll1DE,36,38,qbkqAn2rz3aeeeee,qrqb4nwdGoBdeeoe,right,TRUE
g1oDNbL,LO83E,85,18,qoDJkQWOqPoeeeee,qrqb4nwdGoBdeeoe,right,TRUE
LODJNoE,x5w9E,81,12,q013oD4ZKvWeeOeo,qrqb4nwdGoBdeeoe,right,FALSE
LBqk9vx,goyzL,34,32,qPMeRl2QWyXedeWe,qrqb4nwdGoBdeeoe,right,TRUE
gnDeP5L,LQQ1L,40,12,q62844ZPZ2dee,qrqb4nwdGoBdeeoe,left,TRUE
LODJboE,EDDJE,65,1,q5k5pk0jm45eeee,qrqb4nwdGoBdeeoe,right,FALSE
goyoWBL,EjQQL,79,39,q3O3GYzMKpdb6edeO,qrqb4nwdGoBdeeoe,left,FALSE
EPD18wE,EAwjx,85,57,q7PylY0jn57Deeebe,qrqb4nwdGoBdeeoe,right,TRUE
LO3d8RL,EjQQL,30,11,qPMeRl2QWyXedeWe,qrqb4nwdGoBdeeoe,right,FALSE
xbo3DlL,gowvg,15,33,qGw2PRNw23Deeeeee,qrqb4nwdGoBdeeoe,right,TRUE
x6JMOrx,x5oeE,85,33,qJA3bWkVeD4eeepee,qrqb4nwdGoBdeeoe,right,TRUE
ED4onmE,EAwjx,45,46,q7PylY0jn57Deeebe,qrqb4nwdGoBdeeoe,right,TRUE
Lz9dBYx,EAnag,74,59,qlPAR5XJnKdeDee,qrqb4nwdGoBdeeoe,right,TRUE
g9pakJE,EAwjx,70,19,q7PylY0jn57Deeebe,qrqb4nwdGoBdeeoe,right,TRUE
EAZmRjg,LppnL,32,25,qXNQJ29Djmoeeee,qrqb4nwdGoBdeeoe,right,TRUE
gkZXz0E,x5YPx,66,43,qv7pJB1ZDKpeeeee,qrqb4nwdGoBdeeoe,right,TRUE
LVjqkmL,g0bML,5,50,q7Kpq7qNbKGDeeeee,qrqb4nwdGoBdeeoe,right,TRUE
EZGzoOg,EjQQL,77,40,rdRl2K9D5ldYll,qrqb4nwdGoBdeeoe,right,FALSE
gJ4m33L,g0OPE,62,32,qJleXM2Qz05de,qrqb4nwdGoBdeeoe,left,TRUE
x5Q13Px,xbOBL,93,48,qGNPDBQbWN0ep,qrqb4nwdGoBdeeoe,right,FALSE
EDOOl1L,5x3zg,10,58,qMbz1a3byqKeee,qrq8PwN16BPOOeee,right,TRUE
gnjwvpg,6gKRE,75,51,qwVN8GvNryDee,qrq8PwN16BPOOeee,left,TRUE
x59ajBx,LBy6x,71,57,qrQM5X765rZDeeeee,qrq8PwN16BPOOeee,left,TRUE
LVVK8vL,g79VL,71,0,q1yqrn8daBreeee,qrq8PwN16BPOOeee,right,TRUE
xM3KVeE,g057x,7,48,ql8XoK7bY8MDeeve6e,qrq8PwN16BPOOeee,left,FALSE
